songs_links,songs_title_author,songs_progressions
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo300.html,Confirmation - Michael Brecker,"A1: ||Fj7   |Em7b5 A7 |D-7 G7 |C-7 F7 |F-7 Bb7 |Am7b5 D7 |G7   |C7   ||
A2: ||Fj7   |Em7b5 A7 |D-7 G7 |C-7 F7 |F-7 Bb7 |Am7b5 D7 |G-7 C7 |Fj7   ||
B1: ||C-7   |F7   |Bbj7   |Bbj7   |Eb-7   |Ab7   |Dbj7   |G-7 C7 ||
A3: ||Fj7   |Em7b5 A7 |D-7 G7 |C-7 F7 |F-7 Bb7 |Am7b5 D7 |G-7 C7 |Fj7   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo338.html,Congeniality - Ornette Coleman,"A1: ||NC   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo293.html,Cornet Chop Suey - Louis Armstrong,"A1: ||F   |F   |F   |C7   |F   |Bb Bb- |F   |G7C7F |F   |F   |F   |C7   |F   |Bb Bb- |F   |G7C7F ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo360.html,Cotton Tail - Phil Woods,"A1: ||Bbj7 G-7 |C-7 F7 |Bbj7 G-7 |C-7 F7 |Bbj7 Bb7 |Eb7 Ab7 |Bbj7 G-7 |C-7 F7 ||
A2: ||Bbj7 G-7 |C-7 F7 |Bbj7 G-7 |C-7 F7 |Bbj7 Bb7 |Eb7 Ab7 |Bbj7   |C-7 F7 ||
B1: ||D7   |D7   |G7   |G7   |C7   |C7   |F7   |F7   ||
A3: ||Bbj7 G-7 |C-7 F7 |Bbj7 G-7 |C-7 F7 |Bbj7 Bb7 |Eb7 Ab7 |Bbj7 C-7F7|Bbj7   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo221.html,Countdown - John Coltrane,"A1: ||E-7 F7 |Bbj7 Db7 |Gbj7 A7 |Dj7   |D-7 Eb7 |Abj7 B7 |Ej7 G7 |Cj7   |C-7 Db7 |Gbj7 A7 |Dj7 F7 |Bbj7   |E7   |F7   |Bbj7   |Eb7   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo192.html,Crazy Rhythm - J.J. Johnson,"A1: ||Fj7   |Fj7   |Fj7   |Fj7/A Abo7 |G-7   |C7   |F6   |G-7 C7 ||
A2: ||Fj7   |Fj7   |Fj7   |Fj7/A Abo7 |G-7   |C7   |F6   |F6  C7||
B1: ||C-7   |F7   |Bb F7 |Bb   |Bb-   |Eb79   |D7   |G7 C7 ||
A3: ||Fj7   |Fj7   |G7   |G7   |C7   |C7   |F   |F   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo361.html,Crazy Rhythm - Phil Woods,"A1: ||Fj7   |Fj7   |Fj7   |Fj7/A Abo7 |G-7   |C7   |F6 D7 |G-7 C7 ||
A2: ||Fj7   |Fj7   |Fj7   |Fj7/A Abo7 |G-7   |C7   |F6   |F6   ||
B1: ||C-7   |F7   |Bbj7   |Bbj7   |Bb-7   |Eb79   |D7   |G-7 C7 ||
A3: ||Fj7   |Fj7   |G7   |G7   |G-7   |C7   |F6 D7 |G-7 C7 ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo399.html,Crazy Rhythm - Stan Getz,"A1: ||Fj7   |Fj7   |Bb7   |A-7 Abo7 |G-7   |C7   |F6   |G-7 C7 ||
A2: ||Fj7   |Fj7   |Bb7   |A-7 Abo7 |G-7   |C7   |F6   |F6   ||
B1: ||C-7   |F7   |Bbj7   |Bbj7   |Bb-7   |Eb79   |D7   |G7 C7 ||
A3: ||Fj7   |Fj7   |G7   |G7   |C7   |C7   |Fj7   |Fj7   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo404.html,Cross-Fade (2) - Steve Coleman,"A1: ||NC   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo403.html,Cross-Fade - Steve Coleman,"A1: ||NC   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo268.html,Crosscurrent - Lee Konitz,"A1: ||Fj7   |G-7 C7 |A-7   |G-7 C7 |F7   |Bbj7   |G-7 C7 |Fj7   ||
A2: ||Fj7   |G-7 C7 |A-7   |G-7 C7 |F7   |Bbj7   |G-7 C7 |Fj7   ||
B1: ||Bb-7   |Aj7   |Ab-7   |Gj7   |Gbj7   |F7 D7 |G-7   |C7   ||
A3: ||Fj7   |G-7 C7 |A-7   |G-7 C7 |F7   |Bbj7   |G-7 C7 |Fj7   |Fj7   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo423.html,Crosscurrent - Warne Marsh,"A1: ||Fj7   |G-7 C7 |A-7   |G-7 C7 |F7   |Bbj7   |G-7 C7 |Fj7   ||
A2: ||Fj7   |G-7 C7 |A-7   |G-7 C7 |F7   |Bbj7   |G-7 C7 |Fj7   ||
B1: ||Bb-7   |Aj7   |Ab-7   |Gj7   |Gbj7   |F7 D7 |G-7   |C7   ||
A3: ||Fj7   |G-7 C7 |A-7   |G-7 C7 |F7   |Bbj7   |G-7 C7 |Fj7   |Fj7   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo280.html,D.B. Blues - Lester Young,"A1: ||Bb7   |Bb7   |Bb7   |Bb7   |Eb7   |Eb7   |Bb7   |G7   |C-7   |F7   |Bb7   |F7   ||
A2: ||Bb7   |Bb7   |Bb7   |Bb7   |Eb7   |Eb7   |Bb7   |G7   |C-7   |F7   |Bb7   |Bb7   ||
B1: ||D7   |D7   |G7   |G7   |C7   |C7   |F7   |F7   ||
A3: ||Bb7   |Bb7   |Bb7   |Bb7   |Eb7   |Eb7   |Bb7   |Bb7   |G7   |C-7   |F7   |Bb7   ||
I1:
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo88.html,Daahoud - Clifford Brown,"A1: ||Eb-7 Ab7 |Db-7 Gb7 |Bj7   |F-7 Bb7 |Eb-7   |B7 Bb7 |Ebj7   |Ebj7   ||
A2: ||Eb-7 Ab7 |Db-7 Gb7 |Bj7   |F-7 Bb7 |Eb-7   |B7 Bb7 |Ebj7   |Ebj7   ||
B1: ||Bb-7   |Eb7   |Abj7   |Abj7   |Ab-7   |Db7   |Gbj7   |F-7 Bb7 ||
A3: ||Eb-7 Ab7 |Db-7 Gb7 |Bj7   |F-7 Bb7 |Eb-7   |B7 Bb7 |Ebj7   |Ebj7   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo155.html,Dahomey Dance - Eric Dolphy,"A1: ||G7   |G7   |G7   |G7913   |F7   |F7   |G7   |G7913   |Dsus7   |D7   |G7   |G7913   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo453.html,Dancing in the Dark (2) - Zoot Sims,"A1: ||Abj7   |Abj7   |Abo7   |Abo7   |Bb-7   |Bb-7   |Bbm7b5   |Eb79b   |Abj7   |Ab-7   |C7911#   |F79b   |Bbm7b5   |Bbm7b5   |Bbm7b5   |Eb79b   ||
B1: ||Abj7   |Abj7   |Abo7   |Abo7   |Bb-7   |Bb-7   |Bbm7b5   |Bbm7b5 Eb79b |Abj7   |Ab-7   |B7   |A7   |Ab6   |Bbm7b5 Eb7 |Ab6   |Bb-7 Eb7 |Abj7   ||
I1: ||Eb7   |Eb7   |Eb7   |Eb7   |Eb7   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo452.html,Dancing in the Dark - Zoot Sims,"A1: ||Abj7   |Abj7   |Abo7   |Abo7   |Bb-7   |Bb-7   |Bbm7b5   |Eb79b   |Abj7   |Ab-7   |C7alt   |F79b   |Bbm7b5   |Bbm7b5   |Bbm7b5   |Eb79b   ||
B1: ||Abj7   |Abj7   |Abo7   |Abo7   |Bb-7   |Bb-7   |Bbm7b5   |Bbm7b5 Eb79b |Abj7   |Ab-7   |B7   |A7   |Ab6   |Bbm7b5 Eb7 |Ab6   |Bb-7 Eb7 ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo419.html,Dat Dere - Steve Turre,"A1: ||C- Eb7 |Am7b5 Ab7 |C- Ab7 |Dm7b5 G7 |C- Eb7 |Am7b5 Ab7 |Dm7b5 G+7 |C- G+79 ||
A2: ||C- Eb7 |Am7b5 Ab7 |C- Ab7 |Dm7b5 G7 |C- Eb7 |Am7b5 Ab7 |Dm7b5 G+7 |C-   ||
B1: ||C-7G7C- |G-7D7G-7 |C-7 Ab7 |Dm7b5 G7 |C-7G7C- |G-7D7G-7 |Dm7b5 G79 |C- G79 ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo436.html,Dat Dere - Woody Shaw,"A1: ||C-7   |Am7b5 Abj7 |Am7b5 D7 |Dm7b5 G7 |C-7   |Am7b5 Abj7 |Dm7b5 G+7 |C-7 G7 ||
A2: ||C-7   |Am7b5 Abj7 |Am7b5 D7 |Dm7b5 G7 |C-7   |Am7b5 Abj7 |Dm7b5 G+7 |C-7   ||
B1: ||Dm7b5G7C-7 |Am7b5D7G7C-7|Am7b5 D7 |Dm7b5 G7 |Dm7b5G7C-7 |Am7b5D7G+7Eb7|Dm7b5 G+7 |G7 G+7 ||
A3: ||C-7   |Am7b5 Abj7 |Am7b5 D7 |Dm7b5 G7 |C-7   |Am7b5 Abj7 |Dm7b5 G+7 |C-7   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo105.html,Day & Nite - David Liebman,"A1: ||Bj7911#   |Bb79b13b   |Ebj7911#   |Ebj7911#   |Bj7911#   |Bb79b13b   |Ebj7911#   |Ebj7911#   |Am7b5   |Ab-7   |G-7   |Gb-7   |F-7   |Ej7911#   |D/Eb   |D/Eb   ||
A2: ||Bj7911#   |Bb79b13b   |Ebj7911#   |Ebj7911#   |Bj7911#   |Bb79b13b   |Bb79b13bEbj7911#  |Ebj7911#   |Am7b5   |Ab-7   |G-7   |Gb-7   |F-7   |Ebj7911#   |D/Eb   |D/Eb   ||
B1: ||Db-7/Gb   |Db-7/Gb   |Bb-7/Eb   |Bb-7/Eb   |Db-7/Gb   |Db-7/Gb   |Bb-7/Eb   |Bb-7/Eb   |Am7b5   |Ab-7   |G-7   |Gb-7   |F-7   |Ej7911#   |D/Eb   |D/Eb   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo301.html,Delta City Blues - Michael Brecker,"A1: ||Bb7   |Bb7   |Bb7   |Bb7   |Bb7   |Bb7   |Bb7   |Bb7   |Eb7   |Eb7   |Eb7   |Eb7   |Bb7   |Bb7   |Bb7   |Bb7   |C-7   |C-7   |F7   |F7   |Bb7   |Bb7   |Bb7   |Bb7   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo3.html,Desafinado - Art Pepper,"A1: ||Fj7   |Fj7   |G7alt   |G7alt   |G-7   |C7   |Am7b5   |D79b   |G-7   |A79b   |D7   |D79b   |G79b   |G79b   |Gbj7   |Gbj7   ||
A2: ||Fj7   |Fj7   |G7alt   |G7alt   |G-7   |C7   |Am7b5   |D79b   |G-7   |Bb-   |A-7   |Bm7b5 E79# ||
B1: ||Aj7   |Bbo7   |B-7   |E7   |Aj7   |F#-7   |B-7   |E7   ||
C1: ||Cj7   |C#o7   |D-7   |G7   |G-7   |Am7b5 D79b |G-7   |C7alt   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo45.html,Destination K.C. - Buck Clayton,"A1: ||C   |C   |G7   |C   |C   |C   |G7   |C   ||
A2: ||C   |C   |G7   |C   |C   |C   |G7   |C   ||
B1: ||C7   |C7   |F7   |F7   |Bb7   |Bb7   |Ab7   |G7   ||
A3: ||C   |G7   |G7   |C   |C   |C   |G7   |C   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo128.html,Destination K.C. - Dickie Wells,"A1: ||C   |C   |G7   |C   |C   |C   |G7   |C   ||
A2: ||C   |C   |G7   |C   |C   |C   |G7   |C   ||
B1: ||C7   |C7   |F7   |F7   |Bb7   |Bb7   |Ab7   |G7   ||
A3: ||C   |C   |G7   |C   |C   |C   |G7   |C   ||
I1: ||NC   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo281.html,Destination K.C. - Lester Young,"A1: ||C   |C   |G7   |C   |C   |C   |G7   |C   ||
A2: ||C   |C   |G7   |C   |C   |C   |G7   |C   ||
B1: ||C7   |C7   |F7   |F7   |Bb7   |Bb7   |Ab7   |G7   ||
A3: ||C   |C   |G7   |C   |C   |C   |G7   |C   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo122.html,Dextivity - Dexter Gordon,"A1: ||C6   |D7911#   |D-7 G79b |C6Eb7D7Db7||
A2: ||C6   |D7911#   |D-7 G79b |C6   ||
B1: ||G-7 C79b |Fj7 B7 |E-7 A-7 |D-7 G7Db7||
A3: ||C6   |D7911#   |D-7 G79b |C6   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo46.html,Dickie's Dream - Buck Clayton,"A1: ||C- C-/Bb |Ab G7 |C- C-/Bb |Ab G7 |C- C-/Bb |Ab G7 |C- C-/Bb |Ab G7 ||
A2: ||C- C-/Bb |Ab G7 |C- C-/Bb |Ab G7 |C- C-/Bb |Ab G7 |C- C-/Bb |Ab G7 ||
B1: ||C7   |C7   |F7   |F7   |Bb7   |Bb7   |Eb7   |D- G7 ||
A3: ||C- C-/Bb |Ab G7 |C- C-/Bb |Ab G7 |C- C-/Bb |Ab G7 |C- C-/Bb |Ab G7 ||
I1: ||C- C-/Bb |Ab G7 ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo129.html,Dickie's Dream - Dickie Wells,"A1: ||C- C-/Bb |Ab G7 |C- C-/Bb |Ab G7 |C- C-/Bb |Ab G7 |C- C-/Bb |Ab G7 ||
A2: ||C- C-/Bb |Ab G7 |C- C-/Bb |Ab G7 |C- C-/Bb |Ab G7 |C- C-/Bb |Ab G7 ||
B1: ||C7   |C7   |F7   |F7   |Bb7   |Bb7   |Eb7   |D- G7 ||
A3: ||C- C-/Bb |Ab G7 |C- C-/Bb |Ab G7 |C- C-/Bb |Ab G7 |C- C-/Bb |Ab G7 ||
I1: ||NC   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo282.html,Dickie's Dream - Lester Young,"A1: ||C- C-/Bb |Ab G7 |C- C-/Bb |Ab G7 |C- C-/Bb |Ab G7 |C- C-/Bb |Ab G7 ||
A2: ||C- C-/Bb |Ab G7 |C- C-/Bb |Ab G7 |C- C-/Bb |Ab G7 |C- C-/Bb |Ab G7 ||
B1: ||C7   |C7   |F7   |F7   |Bb7   |Bb7   |Eb7   |D- G7 ||
A3: ||C- C-/Bb |Ab G7 |C- C-/Bb |Ab G7 |C- C-/Bb |Ab G7 |C- C-/Bb |Ab G7 ||
I1: ||C-   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo22.html,Did You Call Her Today - Ben Webster,"A1: ||Bb7   |Eb7   |Ab6   |Ab6   |Eb-7   |Ab7   |Db6   |Db6   |Db7   |Do   |Ab6   |F7   |Bb7   |Bb7   |Bb-7   |Eb7   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo182.html,Did You Call Her Today - Harry Edison,"A1: ||Bb7   |Eb7   |Ab6   |Ab6   |Eb-7   |Ab7   |Db6   |Db6   ||
B1: ||Db7   |Do   |Ab   |F7   |Bb7   |Bb7   |Bb-7   |Eb7   ||
A'2: ||Bb7   |Eb7   |Ab6   |Ab6   |Eb-7   |Ab7   |Db6   |Db6   ||
C1: ||Db7   |Do   |Ab   |F7   |Bb-7   |Eb7   |Ab   |Ab   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo286.html,Dinah - Lionel Hampton,"A1: ||Ab   |Ab   |Ab   |F-7   |Bb-7   |Eb7   |Ab Eb7 |Ab   ||
A2: ||Ab   |Ab   |Ab   |F-7   |Bb-7   |Eb7   |Ab Eb7 |Ab   ||
B1: ||F-   |Ab+   |Ab   |F-6   |F-7 Ab+ |F-7 Bb7 |Bb-7   |Eb7   ||
A3: ||Ab   |Ab   |Ab   |F-7   |Bb-7   |Eb7   |Ab Eb7 |Ab   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo185.html,Dolores - Herbie Hancock,"A1: ||NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   |NC   ||
I1: ||D-   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo314.html,Dolores - Miles Davis,"A1: ||D-   |F-7 Bb7 |Ebj7   |A-7 D7 |F-7911   |Am7b5 D7 |Dbsus7   |Dbsus7   ||
B1: ||G-7   |D7   |G-7   |F-7   |E-7   |Eb   ||
C1: ||G-7   |F-7 Bb7 |Ebj7   |A-7 D7 |F-7   |Am7b5 D7 |Dbsus7   |Dbsus7   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo427.html,Dolores - Wayne Shorter,"A1: ||D-7   |F-7 Bb7 |Ebj7   |A-7 D7 |F-7911   |Am7b5 D7 |Dbsus7   |Dbsus7   ||
B1: ||G-7   |D7   |G-7   |F-79   |F-79   |Eb   ||
C1: ||G-7   |F-7 Bb7 |Ebj7   |A-7 D7 |F-7911   |Am7b5 D7 |Dbsus7   |Dbsus7   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo166.html,Dolphin Dance - Freddie Hubbard,"A1: ||C-7   |Ab7911#   |C-7   |A-7 D7 |Gj7   |Ab-7   |F-7911   |F-7911   |C-7   |C-7   |A-7911   |D7913   ||
B1: ||Gj7   |G7913   |A   |Ebm7b5   |F7913   |F79b13   |F7913   |E-79 A7913 |Eb7911#   |A-7 D7913 |B-7   |E7913 D-7 |C#-7   |F#7913   |D-7   |C-7   |D-7   |C-7   ||
C1: ||Dbj7   |Bb79b13   |C79#   |G79#   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo54.html,Don't Blame Me - Charlie Parker,"A1: ||C6 F-7Bb7|E-7 A7 |D-7 G7 |Cj7 A-7 |D-7 G7 |Em7b5 A7 |D-7 G7 |C6A7D-7G7||
A2: ||C6 F-7Bb7|E-7 A7 |D-7 G7 |Cj7 A-7 |D-7 G7 |Em7b5 A7 |D-7 G7 |C6 G-7C7||
B1: ||Fj7   |E7   |A-7   |A-7   |D7   |D7   |D-7 Ab7 |G7   ||
A3: ||C6 F-7Bb7|A7   |D-7 G7 |Cj7 A-7 |D-7 G7 |Em7b5 A7 |D-7 G7 |C6A7D-7G7||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo331.html,Don't Get Around Much Anymore - Milt Jackson,"A1: ||Cj7D-7D#oE-7|E-7   |A7   |A7   |D-7   |G7   |C   |G7   ||
A2: ||Cj7D-7D#oE-7|E-7   |A7   |A7   |D-7   |G7   |C   |C7   ||
B1: ||F   |F-   |E-7 C |C7   |F6   |F#m7b5 B79b |E-7 D7 |D-7   ||
A3: ||Cj7D-7D#oE-7|E-7   |A7   |A7   |D-   |G7   |C   |C G7 ||
I1: ||NC   |NC   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo55.html,Donna Lee - Charlie Parker,"A1: ||Ab   |F7   |Bb7   |Bb7   |Bb-7   |Eb7   |Ab   |Eb-7 D7 |Db   |Db-7   |Ab   |F7   |Bb7   |Bb7   |Bb-7   |Eb7   ||
B1: ||Ab   |F7   |Bb7   |Bb7   |C7   |C7   |F-   |C79#   |F-   |C7   |F-   |Abo   |Ab F7 |Bb-7 Eb7 |Ab   |Bb-7 Eb7NC||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo178.html,Doodlin' - Hank Mobley,"A1: ||Db7   |Gb7   |Db7   |Db7   |Gb7   |Gb7   |Db7   |Db7 Bb7 |Eb-7   |Ab79   |Db7   |Ab7   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo250.html,Doodlin' - Kenny Dorham,"A1: ||Db7   |Gb7   |Db7   |Db7   |Gb7   |Gb7   |Db7   |Db7 Bb7 |Eb-7   |Ab79   |Db7   |Ab7   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo160.html,Double Talk - Fats Navarro,"A1: ||F   |F   |F-7   |Bb7   |G-7   |C7913   |A-7 Abo |G-7 Gb7 ||
A2: ||F   |F   |F-7   |Bb7   |G-7   |C7   |F-7 Bb-7 |Eb-7 Ab7/D ||
B1: ||Db   |D-7   |Eb-7   |F-7 B7913 |F-7 Bb79#13 |Eb-7 Ab79# |Db   |C7alt   ||
A3: ||F   |F   |F-7   |Bb7   |G-7   |C7913   |A-7 Abo |G-7 Gb7 ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo258.html,Double Vision - Kenny Wheeler,"A1: ||D#7   |E7   |D#7   |E7   |D#7   |E7   |D#7   |E7   |D#7   |E7   |D#7   |E7   |D#7   |E7   |D#7   |E7   |D#7   |E7   |D#7   |E7   |D#7   |E7   |D#7   |E7   |D#7   |E7   |D#7   |E7   |D#7   |E7   |D#7   |E7   |D#7   |E7   |D#7   |E7   |D#7   |E7   |D#7   |E7   |D#7   |E7   |D#7   |E7   |D#7   |E7   |D#7   |E7   |D#7   |E7   |D#7   |E7   |D#7   |E7   |D#7   |E7   |D#7   |E7   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo405.html,Double Vision - Steve Coleman,"A1: ||NC   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo103.html,Down Under - Curtis Fuller,"A1: ||Gb-7   |Abm7b5 Db7 |Gb-7   |Gb-7   |G7   |G7   |Gb-7   |E-7 A7 |D7   |Db7   |Gb-7   |Db7   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo167.html,Down Under - Freddie Hubbard,"A1: ||Gb-7   |Abm7b5 Db7 |Gb-7   |Gb-7   |G7   |G7   |Gb-7   |E-7 A7 |D7   |Db7   |Gb-7   |Db7   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo428.html,Down Under - Wayne Shorter,"A1: ||Gb-7   |Abm7b5 Db7 |Gb-7   |Gb-7   |G7   |G7   |Gb-7   |E-7 A7 |D7   |Db7   |Gb-7   |Db7   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo315.html,E.S.P. - Miles Davis,"A1: ||E7alt   |E7alt   |Fj7   |Fj7   |E7alt   |E7alt   |Ebj7911#   |Ebj7911#   |D7   |Ebj7911#   |E7   |Fj7 Ebj7 |D-79   |G7   |G-7   |Gb7   ||
A2: ||E7alt   |E7alt   |Fj7   |Fj7   |E7alt   |E7alt   |Ebj7911#   |Ebj7911#   |D7   |Ebj7911#   |E7   |Fj7 Ebj7 |Db7911#   |G-7   |Db-7 Gb7 |Fj7   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo429.html,E.S.P. - Wayne Shorter,"A1: ||E7alt   |E7alt   |Fj7   |Fj7   |E7alt   |E7alt   |Ebj7911#   |Ebj7911#   |D7   |Ebj7911#   |E7   |Fj7 Eb7 |D-79   |G7   |G-7   |Gb7   ||
A2: ||E7alt   |E7alt   |Fj7   |Fj7   |E7alt   |E7alt   |Ebj7911#   |Ebj7911#   |D7   |Ebj7911#   |E7   |Fj7 Eb7 |Db7911#   |C7   |Db7 Gb7 |Fj7   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo355.html,Early Morning Mood - Pepper Adams,"A1: ||G7   |C7 C#o7 |G7   |G7   |C7   |C7   |G7   |B-7 Bbo |A-7   |D7   |G7 C7 |D7   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo242.html,Early Morning Rock - Johnny Hodges,"A1: ||Eb7   |Eb7   |Eb7   |Eb7   |Ab7   |Ab7   |Eb7   |F7   |Bb7   |Ab7   |Eb7   |Eb7   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo415.html,Easy to Love - Steve Lacy,"A1: ||A-7   |D-7   |A-7   |D7   |Gj7   |C79   |B-7   |E79b   |A-7   |D79   |Gj7   |B-7 E7 |A-7   |D7   |B-7   |B-7 E79b ||
A2: ||A-7   |D-7   |A-7   |D7   |Gj7   |C79   |B-7   |E79b   |A-7   |C-7 F7 |Gj7   |Bbo7   |A-7   |D7   |G   |Bm7b5 E79b ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo316.html,Eighty-One - Miles Davis,"A1: ||Fsus7   |Bbsus7   |Fsus7   |Fsus7   |Bbsus7   |Bbsus7   |Fsus7   |Fsus7   |Csus7   |Bbsus7   |Fsus7   |Fsus7   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo430.html,Eighty-One - Wayne Shorter,"A1: ||Fsus7   |Bbsus7   |Fsus7   |Fsus7   |Bbsus7   |Bbsus7   |Fsus7   |Fsus7   |Csus7   |Bbsus7   |Fsus7   |Fsus7   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo193.html,Elora - J.J. Johnson,"A1: ||C-7   |F7   |Bbj7 Ebj7 |D-7 Db7 |C-7 G7 |C-7 F7 |Bbj7   |D-7 Db7 ||
A2: ||C-7   |F7   |Bbj7 Ebj7 |D-7 Db7 |C-7 G7 |C-7 F7 |Bbj7   |F-7 Bb7 ||
B1: ||Ebj7   |Eb-7 Ab7 |Bb-7   |A-7 D7 |G-7   |C7   |C-7   |F7   ||
A3: ||C-7   |F7   |Bbj7 Ebj7 |D-7 Db7 |C-7 G7 |C-7 F7 |Bbj7   |D-7 Db7 ||
I1: ||C-7   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo394.html,Elora - Sonny Stitt,"A1: ||C-7   |F7   |Bbj7 Ebj7 |D-7 Db-7 |C-7   |F7   |Bbj7   |C-7   ||
A2: ||C-7   |F7   |Bbj7 Ebj7 |D-7 Db-7 |C-7   |F7   |Bb   |F-7 Bb7 ||
B1: ||Ebj7   |Eb-7   |D-7   |Ao7 D+7 |G-7   |C7   |C-7   |F7   ||
A3: ||C-7   |F7   |Bbj7 Ebj7 |D-7 Db-7 |C-7   |F7   |Bbj7   |Bbj7   ||
I1: ||NC   ||
"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo56.html,Embraceable You - Charlie Parker,"A1: ||F6   |Abo   |G-7   |C7   |G-7 G-/F |Gm7b5 C7 |F6   |E7 A7 |D-7   |Bm7b5 E7 |A-7   |Fm7b5 F-7 |E-7 A7 |D-7 G7 |C7   |G-7 C7 ||
B1: ||F6   |Abo   |G-7   |C7   |G-7 G-7/F |Gm7b5 C7 |F6 D-7 |C-7 F7 |Bbj7   |Em7b5 A79b |D-7   |Bm7b5 Bb-7 |A-7 D7 |G-79b C79b |A-7 D7 |G-7 C7 ||
I1: ||F6   ||
"
